ts_event,long_symbols,short_symbols,strike,expiry,pred_spread,realized_spread,edge_1m,edge_15m,edge_60m,correct,n_universe
2025-06-13 16:51:00+00:00,QBTS,IONQ,,1970-01-01,0.13592542707920074,-0.013710209138677269,,,,0,21
2025-06-13 16:52:00+00:00,QBTS,RGTI,,1970-01-01,0.21898239850997925,0.01852287600104056,,,,1,16
2025-06-13 16:53:00+00:00,QBTS,RGTI,,1970-01-01,0.09543298929929733,0.011649294779749504,,,,1,18
2025-06-13 16:54:00+00:00,QBTS,RGTI,,1970-01-01,0.09108328074216843,0.014768206869179455,,,,1,17
2025-06-13 16:55:00+00:00,QBTS,QUBT,,1970-01-01,0.4320337772369385,0.01418702400005459,,,,1,21
2025-06-13 16:56:00+00:00,QBTS,IONQ,,1970-01-01,0.4299742579460144,-0.0888401889683435,,,,0,13
2025-06-13 16:57:00+00:00,RGTI,QUBT,,1970-01-01,0.49079617857933044,-0.01683046195759397,,,,0,22
2025-06-13 16:58:00+00:00,RGTI,QUBT,,1970-01-01,0.9992968440055847,0.0019894991224493307,,,,1,24
2025-06-13 16:59:00+00:00,IONQ,QUBT,,1970-01-01,0.27578386664390564,-0.02945403084748121,,,,0,19
2025-06-13 17:00:00+00:00,RGTI,QUBT,,1970-01-01,0.19736404716968536,0.03643735397926058,,,,1,20
2025-06-13 17:01:00+00:00,QBTS,QUBT,,1970-01-01,0.6218574047088623,-0.0031817617622885482,,,,0,30
2025-06-13 17:02:00+00:00,QBTS,RGTI,,1970-01-01,0.1915552020072937,-0.005827868922170922,,,,0,23
2025-06-13 17:03:00+00:00,QBTS,QUBT,,1970-01-01,0.5025486350059509,-0.002634037603428674,,,,0,12
2025-06-13 17:04:00+00:00,RGTI,QUBT,,1970-01-01,0.11518758535385132,-0.024877398476454766,,,,0,25
2025-06-13 17:05:00+00:00,QBTS,QUBT,,1970-01-01,0.10969492048025131,0.0461679959902813,,,,1,22
2025-06-13 17:06:00+00:00,IONQ,QUBT,,1970-01-01,0.2190704047679901,-0.045552688955582836,,,,0,18
2025-06-13 17:07:00+00:00,QBTS,QUBT,,1970-01-01,0.15893936157226562,0.017502538978886602,,,,1,28
2025-06-13 17:08:00+00:00,RGTI,QUBT,,1970-01-01,0.13680632412433624,0.055112592469864594,,,,1,25
2025-06-13 17:09:00+00:00,RGTI,QUBT,,1970-01-01,0.38826069235801697,-0.061219574736043114,,,,0,25
2025-06-13 17:10:00+00:00,QBTS,QUBT,,1970-01-01,0.3393983244895935,0.07234158362626442,,,,1,32
2025-06-13 17:11:00+00:00,QBTS,QUBT,,1970-01-01,0.14319594204425812,-0.05077623344663794,,,,0,28
2025-06-13 17:12:00+00:00,QBTS,QUBT,,1970-01-01,0.10852013528347015,-0.03435955612851151,,,,0,21
2025-06-13 17:13:00+00:00,IONQ,QUBT,,1970-01-01,0.16992898285388947,-0.025252935004738963,,,,0,21
2025-06-13 17:14:00+00:00,QBTS,QUBT,,1970-01-01,0.14663740992546082,0.005504211178338436,,,,1,22
2025-06-13 17:15:00+00:00,QBTS,QUBT,,1970-01-01,0.24283239245414734,0.05472049556208597,,,,1,22
2025-06-13 17:16:00+00:00,QBTS,QUBT,,1970-01-01,0.36542177200317383,-0.03959072589440453,,,,0,27
2025-06-13 17:17:00+00:00,IONQ,QUBT,,1970-01-01,0.635044515132904,0.061261128504345834,,,,1,23
2025-06-13 17:18:00+00:00,QBTS,RGTI,,1970-01-01,0.17355775833129883,0.009239516930807296,,,,1,20
2025-06-13 17:19:00+00:00,QBTS,QUBT,,1970-01-01,0.21462681889533997,4.705611270923401,,,,1,14
2025-06-13 17:20:00+00:00,QUBT,RGTI,,1970-01-01,2.87450909614563,3.4801153571314067,,,,1,18
2025-06-13 17:21:00+00:00,QBTS,QUBT,,1970-01-01,0.23880551755428314,0.43006516214107576,,,,1,19
2025-06-13 17:22:00+00:00,QBTS,RGTI,,1970-01-01,0.1473696529865265,0.008700305312018194,,,,1,24
2025-06-13 17:23:00+00:00,QBTS,QUBT,,1970-01-01,0.5429649353027344,-0.030170353565354524,,,,0,20
2025-06-13 17:24:00+00:00,QUBT,QBTS,,1970-01-01,0.17249558866024017,0.010335455523127923,,,,1,16
2025-06-13 17:25:00+00:00,QBTS,QUBT,,1970-01-01,0.16695158183574677,0.13293269228952437,,,,1,14
2025-06-13 17:26:00+00:00,QBTS,QUBT,,1970-01-01,0.12352965772151947,0.11760896983398901,,,,1,18
2025-06-13 17:27:00+00:00,IONQ,QUBT,,1970-01-01,0.401473730802536,-0.03705370838223696,,,,0,19
2025-06-13 17:28:00+00:00,QBTS,QUBT,,1970-01-01,0.1754002720117569,-0.009665636147541231,,,,0,24
2025-06-13 17:29:00+00:00,QBTS,QUBT,,1970-01-01,0.34268301725387573,0.026674711528559613,,,,1,19
2025-06-13 17:30:00+00:00,QBTS,QUBT,,1970-01-01,0.31848233938217163,0.040280043026472145,,,,1,15
2025-06-13 17:31:00+00:00,QBTS,QUBT,,1970-01-01,0.2664153277873993,-0.010052740899219537,,,,0,23
2025-06-13 17:32:00+00:00,QBTS,QUBT,,1970-01-01,0.46220338344573975,0.03696639829483011,,,,1,15
2025-06-13 17:33:00+00:00,QBTS,QUBT,,1970-01-01,0.3658238351345062,-0.04005656380001532,,,,0,21
2025-06-13 17:34:00+00:00,QBTS,QUBT,,1970-01-01,0.5107536315917969,0.02959257779928568,,,,1,17
2025-06-13 17:35:00+00:00,QBTS,QUBT,,1970-01-01,0.1566987931728363,0.025004145614121034,,,,1,15
2025-06-13 17:36:00+00:00,QUBT,RGTI,,1970-01-01,0.041245460510253906,0.03793025298194079,,,,1,15
2025-06-13 17:37:00+00:00,QBTS,QUBT,,1970-01-01,0.3688342273235321,0.0426822814894296,,,,1,19
2025-06-13 17:38:00+00:00,IONQ,QUBT,,1970-01-01,0.1151856929063797,-0.12520090924919414,,,,0,14
2025-06-13 17:39:00+00:00,QBTS,QUBT,,1970-01-01,0.7007758617401123,0.09781850879035116,,,,1,19
2025-06-13 17:40:00+00:00,IONQ,QUBT,,1970-01-01,0.1271221935749054,-0.08433254869017773,,,,0,25
2025-06-13 17:41:00+00:00,IONQ,QUBT,,1970-01-01,0.18319876492023468,0.03810031411103197,,,,1,17
2025-06-13 17:42:00+00:00,QBTS,QUBT,,1970-01-01,0.16144031286239624,0.02953278630884029,,,,1,15
2025-06-13 17:43:00+00:00,QBTS,QUBT,,1970-01-01,0.25534796714782715,0.03170727794104106,,,,1,18
2025-06-13 17:44:00+00:00,QBTS,QUBT,,1970-01-01,0.26808568835258484,-0.03815934041502713,,,,0,24
2025-06-13 17:45:00+00:00,QBTS,QUBT,,1970-01-01,0.4858742952346802,0.24982819221440516,,,,1,18
2025-06-13 17:46:00+00:00,QBTS,QUBT,,1970-01-01,0.17652101814746857,-0.05088208692825098,,,,0,32
2025-06-13 17:47:00+00:00,QBTS,QUBT,,1970-01-01,0.19038444757461548,-0.04495634460263154,,,,0,22
2025-06-13 17:48:00+00:00,QBTS,QUBT,,1970-01-01,0.13059410452842712,0.014877295711247494,,,,1,26
2025-06-13 17:49:00+00:00,QBTS,QUBT,,1970-01-01,0.2369455099105835,0.14369022195177755,,,,1,19
2025-06-13 17:50:00+00:00,QBTS,RGTI,,1970-01-01,0.11862759292125702,0.041525016168258905,,,,1,21
2025-06-13 17:51:00+00:00,QBTS,QUBT,,1970-01-01,0.2529730796813965,-0.06361642420930706,,,,0,17
2025-06-13 17:52:00+00:00,QBTS,QUBT,,1970-01-01,0.18514078855514526,-0.031070583416681393,,,,0,16
2025-06-13 17:53:00+00:00,QBTS,IONQ,,1970-01-01,0.49904048442840576,0.04882954628453348,,,,1,16
2025-06-13 17:54:00+00:00,IONQ,QUBT,,1970-01-01,0.08064346760511398,-0.023794449079061364,,,,0,21
2025-06-13 17:55:00+00:00,IONQ,QBTS,,1970-01-01,0.5079880356788635,-0.012762370090106901,,,,0,14
2025-06-13 17:56:00+00:00,QBTS,IONQ,,1970-01-01,0.1988542079925537,0.012942457251869311,,,,1,13
2025-06-13 17:57:00+00:00,RGTI,IONQ,,1970-01-01,0.1502484679222107,0.027660712444108233,,,,1,17
2025-06-13 17:58:00+00:00,QBTS,IONQ,,1970-01-01,0.23317952454090118,-0.019416425500573715,,,,0,15
2025-06-13 17:59:00+00:00,QBTS,QUBT,,1970-01-01,0.4954599440097809,-0.080733534863061,,,,0,22
2025-06-13 18:00:00+00:00,IONQ,QUBT,,1970-01-01,0.10410167276859283,0.00017189202533864642,,,,1,25
2025-06-13 18:01:00+00:00,QBTS,QUBT,,1970-01-01,0.3388044238090515,-0.03686019437234477,,,,0,25
2025-06-13 18:02:00+00:00,QBTS,QUBT,,1970-01-01,2.9619534015655518,0.023251981288152868,,,,1,20
2025-06-13 18:03:00+00:00,QBTS,QUBT,,1970-01-01,0.6032100915908813,-0.02026134569293498,,,,0,22
2025-06-13 18:04:00+00:00,IONQ,QUBT,,1970-01-01,0.1593838483095169,0.05124001068169448,,,,1,19
2025-06-13 18:05:00+00:00,QBTS,QUBT,,1970-01-01,0.28952986001968384,0.04298765619895305,,,,1,13
2025-06-13 18:06:00+00:00,RGTI,IONQ,,1970-01-01,0.13808229565620422,-0.003520183230173444,,,,0,15
2025-06-13 18:07:00+00:00,QBTS,QUBT,,1970-01-01,0.4510967433452606,0.006076509985754541,,,,1,13
2025-06-13 18:08:00+00:00,QBTS,QUBT,,1970-01-01,0.7094712257385254,0.19215589501162192,,,,1,16
2025-06-13 18:09:00+00:00,QBTS,QUBT,,1970-01-01,0.257269948720932,-0.03210034130415657,,,,0,17
2025-06-13 18:10:00+00:00,RGTI,QUBT,,1970-01-01,0.36975881457328796,-0.07071054047435049,,,,0,17
2025-06-13 18:11:00+00:00,QBTS,QUBT,,1970-01-01,0.2594332695007324,0.0601482642281772,,,,1,14
2025-06-13 18:12:00+00:00,QBTS,QUBT,,1970-01-01,0.3335418403148651,0.045128052323010356,,,,1,16
2025-06-13 18:13:00+00:00,RGTI,QUBT,,1970-01-01,0.1092190220952034,0.09069753029420921,,,,1,23
2025-06-13 18:14:00+00:00,RGTI,QUBT,,1970-01-01,1.5834736824035645,-0.09834053308010113,,,,0,24
2025-06-13 18:15:00+00:00,QBTS,IONQ,,1970-01-01,0.2595803141593933,-0.016024132155876204,,,,0,35
2025-06-13 18:16:00+00:00,QBTS,QUBT,,1970-01-01,0.22194315493106842,-0.019697091882587912,,,,0,29
2025-06-13 18:17:00+00:00,QBTS,QUBT,,1970-01-01,0.11130611598491669,0.059868247016297574,,,,1,23
2025-06-13 18:18:00+00:00,QBTS,QUBT,,1970-01-01,0.16973701119422913,-0.03442560052606828,,,,0,30
2025-06-13 18:19:00+00:00,QBTS,QUBT,,1970-01-01,0.512012779712677,0.06913746558187822,,,,1,18
2025-06-13 18:20:00+00:00,RGTI,QUBT,,1970-01-01,0.023356666788458824,0.009864989507020853,,,,1,19
2025-06-13 18:21:00+00:00,RGTI,QUBT,,1970-01-01,0.12247703969478607,0.05999244275602975,,,,1,25
2025-06-13 18:22:00+00:00,QBTS,RGTI,,1970-01-01,0.16203409433364868,-0.0065496656750119895,,,,0,19
2025-06-13 18:23:00+00:00,QBTS,QUBT,,1970-01-01,0.2013871818780899,-0.003934782830747522,,,,0,29
2025-06-13 18:24:00+00:00,QBTS,QUBT,,1970-01-01,0.1387937366962433,0.0478314184726398,,,,1,22
2025-06-13 18:25:00+00:00,QBTS,QUBT,,1970-01-01,0.263849675655365,-0.027983021026860722,,,,0,30
2025-06-13 18:26:00+00:00,QBTS,QUBT,,1970-01-01,0.21248789131641388,-0.0038559507554488375,,,,0,35
2025-06-13 18:27:00+00:00,RGTI,QUBT,,1970-01-01,0.18278442323207855,-0.014957261437473451,,,,0,32
2025-06-13 18:28:00+00:00,QBTS,QUBT,,1970-01-01,0.23090460896492004,-0.04029111287081648,,,,0,21
2025-06-13 18:29:00+00:00,QUBT,IONQ,,1970-01-01,2.749483346939087,-0.014192789240755444,,,,0,25
2025-06-13 18:30:00+00:00,QBTS,QUBT,,1970-01-01,0.2936438322067261,-0.02812836302795776,,,,0,27
2025-06-13 18:31:00+00:00,QBTS,QUBT,,1970-01-01,0.2010263204574585,0.05652917969405141,,,,1,26
2025-06-13 18:32:00+00:00,RGTI,QBTS,,1970-01-01,0.27180880308151245,-0.0037410654722715778,,,,0,32
2025-06-13 18:33:00+00:00,QBTS,QUBT,,1970-01-01,0.18633155524730682,-0.007589679629292132,,,,0,32
2025-06-13 18:34:00+00:00,QBTS,QUBT,,1970-01-01,0.19882459938526154,0.020218314958148492,,,,1,25
2025-06-13 18:35:00+00:00,QBTS,QUBT,,1970-01-01,0.18304020166397095,-0.030043386399044626,,,,0,24
2025-06-13 18:36:00+00:00,RGTI,QUBT,,1970-01-01,0.25377005338668823,0.019424101299574337,,,,1,22
2025-06-13 18:37:00+00:00,QBTS,QUBT,,1970-01-01,0.49997618794441223,0.011014614684718753,,,,1,20
2025-06-13 18:38:00+00:00,QBTS,QUBT,,1970-01-01,0.13280369341373444,0.047969549988679694,,,,1,29
2025-06-13 18:39:00+00:00,QBTS,QUBT,,1970-01-01,0.1893070638179779,-0.05423164031023029,,,,0,29
2025-06-13 18:40:00+00:00,QBTS,QUBT,,1970-01-01,0.1457546055316925,-0.04903275818842184,,,,0,28
2025-06-13 18:41:00+00:00,RGTI,QBTS,,1970-01-01,0.09705788642168045,-0.005303750704074572,,,,0,21
2025-06-13 18:42:00+00:00,QBTS,IONQ,,1970-01-01,0.21623647212982178,-0.051647539412225524,,,,0,19
2025-06-13 18:43:00+00:00,IONQ,QBTS,,1970-01-01,0.2877470850944519,-0.04567736915015899,,,,0,21
2025-06-13 18:44:00+00:00,QBTS,QUBT,,1970-01-01,0.12234479933977127,-0.08500125257003446,,,,0,17
2025-06-13 18:45:00+00:00,QBTS,QUBT,,1970-01-01,0.3053188621997833,0.03003366895978967,,,,1,25
2025-06-13 18:46:00+00:00,QBTS,QUBT,,1970-01-01,0.1813346892595291,-0.026910273417527854,,,,0,19
2025-06-13 18:47:00+00:00,QBTS,IONQ,,1970-01-01,0.35161614418029785,-0.03895703822132763,,,,0,24
2025-06-13 18:48:00+00:00,QBTS,RGTI,,1970-01-01,0.4252631962299347,0.02197719339259564,,,,1,20
2025-06-13 18:49:00+00:00,IONQ,QUBT,,1970-01-01,0.1562173217535019,-0.014023981194035529,,,,0,21
2025-06-13 18:50:00+00:00,QBTS,RGTI,,1970-01-01,0.18022000789642334,0.015132607020957397,,,,1,24
2025-06-13 18:51:00+00:00,QBTS,QUBT,,1970-01-01,0.2206987887620926,0.01881589039949949,,,,1,26
2025-06-13 18:52:00+00:00,QBTS,QUBT,,1970-01-01,0.3378095328807831,0.017856920297448342,,,,1,19
2025-06-13 18:53:00+00:00,QBTS,QUBT,,1970-01-01,0.1553889960050583,-0.06328966063826597,,,,0,23
2025-06-13 18:54:00+00:00,QBTS,RGTI,,1970-01-01,0.10712668299674988,0.03715905143389128,,,,1,26
2025-06-13 18:55:00+00:00,QBTS,QUBT,,1970-01-01,0.4449899196624756,0.07357984850280554,,,,1,22
2025-06-13 18:56:00+00:00,QBTS,QUBT,,1970-01-01,0.23237770795822144,-0.035511155596107846,,,,0,19
2025-06-13 18:57:00+00:00,QBTS,QUBT,,1970-01-01,0.33581972122192383,-0.015325160261264644,,,,0,24
2025-06-13 18:58:00+00:00,IONQ,QUBT,,1970-01-01,1.4865671396255493,-0.17709254670095145,,,,0,15
2025-06-13 18:59:00+00:00,QBTS,QUBT,,1970-01-01,0.6370318531990051,0.043106572581577685,,,,1,21
2025-06-13 19:00:00+00:00,IONQ,QBTS,,1970-01-01,0.3633267283439636,0.025935013343688373,,,,1,25
2025-06-13 19:01:00+00:00,QBTS,QUBT,,1970-01-01,0.35702377557754517,0.03249170144454376,,,,1,21
2025-06-13 19:02:00+00:00,QUBT,IONQ,,1970-01-01,3.4990615844726562,-0.015795128947928137,,,,0,20
2025-06-13 19:03:00+00:00,QBTS,QUBT,,1970-01-01,0.6374561190605164,-0.01849952363118485,,,,0,23
2025-06-13 19:04:00+00:00,QBTS,QUBT,,1970-01-01,0.2106759250164032,-0.02768225193504572,,,,0,21
2025-06-13 19:05:00+00:00,IONQ,QUBT,,1970-01-01,0.21154345571994781,0.038440900479967684,,,,1,24
2025-06-13 19:06:00+00:00,QBTS,QUBT,,1970-01-01,0.17514008283615112,-0.011202707595282779,,,,0,28
2025-06-13 19:07:00+00:00,QBTS,QUBT,,1970-01-01,0.25918757915496826,-0.03210716522984302,,,,0,23
2025-06-13 19:08:00+00:00,RGTI,QUBT,,1970-01-01,0.09830651432275772,0.01739465776214182,,,,1,23
2025-06-13 19:09:00+00:00,QBTS,QUBT,,1970-01-01,0.31960031390190125,0.03664193888771009,,,,1,24
2025-06-13 19:10:00+00:00,QBTS,QUBT,,1970-01-01,0.39567700028419495,0.03430417118094007,,,,1,22
2025-06-13 19:11:00+00:00,RGTI,QUBT,,1970-01-01,0.22276632487773895,-0.004348936611185311,,,,0,26
2025-06-13 19:12:00+00:00,QBTS,QUBT,,1970-01-01,0.4113670587539673,-0.06784721484505808,,,,0,16
2025-06-13 19:13:00+00:00,QBTS,QUBT,,1970-01-01,0.12653622031211853,-0.046528169461392,,,,0,14
2025-06-13 19:14:00+00:00,QBTS,QUBT,,1970-01-01,0.24202029407024384,0.0673656284465193,,,,1,19
2025-06-13 19:15:00+00:00,QBTS,QUBT,,1970-01-01,0.3064424693584442,-0.03952036462800089,,,,0,18
2025-06-13 19:16:00+00:00,RGTI,QUBT,,1970-01-01,0.20370444655418396,0.24341463749226164,,,,1,16
2025-06-13 19:17:00+00:00,QBTS,QUBT,,1970-01-01,0.14237214624881744,-0.133382775816275,,,,0,18
2025-06-13 19:18:00+00:00,QBTS,IONQ,,1970-01-01,0.67452073097229,-0.026624727416320697,,,,0,21
2025-06-13 19:19:00+00:00,IONQ,QUBT,,1970-01-01,0.2274855524301529,-0.010569540903761006,,,,0,20
2025-06-13 19:20:00+00:00,QBTS,RGTI,,1970-01-01,0.02240864187479019,0.048103277822501476,,,,1,18
2025-06-13 19:21:00+00:00,RGTI,QUBT,,1970-01-01,0.12713761627674103,-0.0727624282573703,,,,0,21
2025-06-13 19:22:00+00:00,QBTS,QUBT,,1970-01-01,0.2119414210319519,0.05688817224780349,,,,1,27
2025-06-13 19:23:00+00:00,QBTS,QUBT,,1970-01-01,0.17276833951473236,-0.07413263616268341,,,,0,21
2025-06-13 19:24:00+00:00,QBTS,QUBT,,1970-01-01,0.24694815278053284,0.016139890642826872,,,,1,19
2025-06-13 19:25:00+00:00,QBTS,QUBT,,1970-01-01,0.21816611289978027,-0.018097150420706365,,,,0,25
2025-06-13 19:26:00+00:00,QBTS,QUBT,,1970-01-01,0.22304292023181915,0.024087966849850498,,,,1,19
2025-06-13 19:27:00+00:00,QBTS,QUBT,,1970-01-01,0.16019046306610107,0.03443761947456923,,,,1,21
2025-06-13 19:28:00+00:00,QBTS,QUBT,,1970-01-01,0.23759283125400543,-0.027832423025841435,,,,0,25
2025-06-13 19:29:00+00:00,QBTS,IONQ,,1970-01-01,0.08545302599668503,-0.011915022378584234,,,,0,23
2025-06-13 19:30:00+00:00,QBTS,QUBT,,1970-01-01,0.15407690405845642,-0.06962966138810374,,,,0,24
2025-06-13 19:31:00+00:00,RGTI,QUBT,,1970-01-01,0.5859813094139099,0.006462414863302623,,,,1,29
2025-06-13 19:32:00+00:00,QBTS,QUBT,,1970-01-01,0.2179630547761917,-0.04685507168338961,,,,0,23
2025-06-13 19:33:00+00:00,RGTI,QBTS,,1970-01-01,0.1424674689769745,-0.04119525007335622,,,,0,28
2025-06-13 19:34:00+00:00,QBTS,QUBT,,1970-01-01,0.44620993733406067,0.015300395294519525,,,,1,20
2025-06-13 19:35:00+00:00,IONQ,RGTI,,1970-01-01,0.46630632877349854,0.03633626055858957,,,,1,16
2025-06-13 19:36:00+00:00,QBTS,QUBT,,1970-01-01,0.21548181772232056,-0.016839942900413893,,,,0,24
2025-06-13 19:37:00+00:00,QBTS,RGTI,,1970-01-01,0.10530517250299454,0.021132361460037094,,,,1,25
2025-06-13 19:38:00+00:00,QBTS,RGTI,,1970-01-01,0.2593247592449188,-0.040492533420746935,,,,0,23
2025-06-13 19:39:00+00:00,QBTS,RGTI,,1970-01-01,0.3271259069442749,0.04719255155503679,,,,1,19
2025-06-13 19:40:00+00:00,QBTS,QUBT,,1970-01-01,0.22872984409332275,0.020052400177463403,,,,1,23
2025-06-13 19:41:00+00:00,QBTS,QUBT,,1970-01-01,0.26746904850006104,-0.003137483333880831,,,,0,21
2025-06-13 19:42:00+00:00,RGTI,QUBT,,1970-01-01,0.3578893542289734,0.008997602872646861,,,,1,22
2025-06-13 19:43:00+00:00,IONQ,QUBT,,1970-01-01,0.5971986055374146,0.009199962337591235,,,,1,23
2025-06-13 19:44:00+00:00,QBTS,QUBT,,1970-01-01,0.46764299273490906,0.027958613796500897,,,,1,20
2025-06-13 19:45:00+00:00,QBTS,QUBT,,1970-01-01,0.23319566249847412,0.05734554038711924,,,,1,20
2025-06-13 19:46:00+00:00,QBTS,QUBT,,1970-01-01,0.215573251247406,-0.01770513000417783,,,,0,21
2025-06-13 19:47:00+00:00,IONQ,QUBT,,1970-01-01,0.3664923906326294,-0.07279749622145561,,,,0,25
2025-06-13 19:48:00+00:00,RGTI,IONQ,,1970-01-01,0.1943090856075287,0.04015631422881114,,,,1,13
2025-06-13 19:49:00+00:00,QBTS,IONQ,,1970-01-01,0.4776802957057953,0.027651957656788267,,,,1,21
2025-06-13 19:50:00+00:00,RGTI,QBTS,,1970-01-01,0.23348325490951538,0.008492972761114865,,,,1,23
2025-06-13 19:51:00+00:00,QBTS,QUBT,,1970-01-01,0.21059243381023407,-0.024095713708623824,,,,0,33
2025-06-13 19:52:00+00:00,IONQ,QUBT,,1970-01-01,0.2713676989078522,0.018460041777998943,,,,1,27
2025-06-13 19:53:00+00:00,QBTS,QUBT,,1970-01-01,0.46216821670532227,0.021855584028098184,,,,1,28
2025-06-13 19:54:00+00:00,QBTS,QUBT,,1970-01-01,0.24646222591400146,-0.04615950557580538,,,,0,25
2025-06-13 19:55:00+00:00,QBTS,QUBT,,1970-01-01,0.27806782722473145,0.019658743797752374,,,,1,29
2025-06-13 19:56:00+00:00,QBTS,QUBT,,1970-01-01,0.5561180710792542,0.01813872900981217,,,,1,29
2025-06-13 19:57:00+00:00,QBTS,QUBT,,1970-01-01,0.5216219425201416,-0.0038664996079681,,,,0,33
2025-06-13 19:58:00+00:00,QBTS,QUBT,,1970-01-01,0.14298680424690247,0.0019974427747966247,,,,1,29
2025-06-13 19:59:00+00:00,QBTS,QUBT,,1970-01-01,0.148273766040802,0.03796265608438986,,,,1,31
